Id,SalePrice,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold
1,2.5838238857585236,0.5372285793184362,0.4751144419921398,0.42459399134137676,0.85872440723011,0.7484967145090736,0.5773226387877051,0.629331040378967,0.8646181904669195,0.8928572515354146,0.0,0.8270931554780953,0.9006898898501489,0.3944090226256849,0.9499915644634743,0.0,0.6187942759563647,0.6054545188522,0.0,0.8522947941251405,0.7103815757477249,0.7483045015474147,0.6054545188522,0.7396077070531195,0.0,0.590949428940634,0.772859332488711,0.9421338648303252,0.0,0.8219033950828766,0.0,0.0,0.0,0.0,0.0,0.28834082207550205,0.5002778014877549
2,2.573300271491622,0.0,0.5524201569346405,0.45058986427383196,0.7950831007662488,0.9514719214996109,0.841481221835537,0.9172864828393784,0.0,0.9114597449248759,0.0,0.8733441072413469,0.9221531958815272,0.5434732423192594,0.0,0.0,0.5132038458631758,0.0,0.7103815757477249,0.8522947941251405,0.0,0.7483045015474147,0.6054545188522,0.5957900698718421,0.6054545188522,0.8613430586269393,0.772859332488711,0.9306730789576991,0.9286657419718419,0.0,0.0,0.0,0.0,0.0,0.0,0.6716482892452623,0.25020842471894866
3,2.5890542677300896,0.5372285793184362,0.4921501640994568,0.4824527738608122,0.85872440723011,0.7484967145090736,0.6324732878484715,0.6622762176774313,0.8502149551065944,0.8705434947708712,0.0,0.9017453236880618,0.90475599557551,0.4226484222902309,0.9508249699049345,0.0,0.6335986781007534,0.6054545188522,0.0,0.8522947941251405,0.7103815757477249,0.7483045015474147,0.6054545188522,0.5957900698718421,0.6054545188522,0.6474018220714528,0.772859332488711,0.9488092315746282,0.0,0.7846700814699863,0.0,0.0,0.0,0.0,0.0,0.8973296425032206,0.5002778014877549
4,2.5532974946595286,0.6044260338844665,0.4445607880468194,0.4495323818255095,0.85872440723011,0.7484967145090736,0.9608445703758602,0.936897561936863,0.0,0.8178912825675168,0.0,0.9157355424108202,0.8935956883127466,0.43959998448027005,0.9426477561043071,0.0,0.6201882993524208,0.6054545188522,0.0,0.6054545188522,0.0,0.7483045015474147,0.6054545188522,0.6736680003815594,0.6054545188522,0.6690067728979806,0.906798138174752,0.9522684768017765,0.0,0.7655459860231236,0.9490083123479706,0.0,0.0,0.0,0.0,0.28834082207550205,0.0
5,2.597432944578047,0.5372285793184362,0.5701885898219419,0.5291828561499168,0.9126098796990817,0.7484967145090736,0.6535800469232868,0.7124581356533594,0.9059899303902316,0.8884651761377149,0.0,0.9095665977627053,0.9168705395154204,0.5067848100725323,0.9623488172330446,0.0,0.703241157752486,0.6054545188522,0.0,0.8522947941251405,0.7103815757477249,0.8252161865414047,0.6054545188522,0.7965660833927144,0.6054545188522,0.6690067728979806,0.906798138174752,0.9687085152344935,0.8956801778457675,0.8519322544291505,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.5002778014877549
6,2.5549461768462165,0.4553583522993767,0.5744763007046907,0.527190147108862,0.7179250182251048,0.7484967145090736,0.7555971087608274,0.8033161482193266,0.0,0.8949603347069245,0.0,0.7575412835762043,0.8965537116585919,0.3656829645926569,0.9247334997790262,0.0,0.5400718211192412,0.6054545188522,0.0,0.6054545188522,0.7103815757477249,0.4530643419393253,0.6054545188522,0.5013716469280198,0.0,0.773431786546657,0.772859332488711,0.9334847843376165,0.7569477395966121,0.7488681339722058,0.0,0.9667116224918004,0.0,0.0,0.8547605385399936,0.9355409996795342,0.7502082775699819
7,2.6126111404785974,0.0,0.5286877907470933,0.4605240473058103,0.9126098796990817,0.7484967145090736,0.48907689123426595,0.45438872207426,0.860701405709512,0.9298755211093584,0.0,0.8808725096358495,0.9375173416265203,0.6518917342206096,0.0,0.0,0.61558383934549,0.6054545188522,0.0,0.8522947941251405,0.0,0.7483045015474147,0.6054545188522,0.6736680003815594,0.6054545188522,0.5006207797252679,0.772859332488711,0.9516733186552052,0.9172194838716248,0.8153198724353445,0.0,0.0,0.0,0.0,0.0,0.8537839591710982,0.25020842471894866
8,2.5806771513187536,0.5372285793184362,0.497633530396151,0.4663835804048322,0.85872440723011,0.8289404514088484,0.8594716262611894,0.936897561936863,0.8794750253757229,0.904146770784377,0.7105040428387853,0.8540617359995346,0.9150231634895127,0.49395464936103917,0.9583265687130249,0.0,0.6864899408186549,0.6054545188522,0.0,0.8522947941251405,0.7103815757477249,0.7483045015474147,0.6054545188522,0.6736680003815594,0.8522947941251405,0.8797580981689098,0.772859332488711,0.934031135633682,0.9111137909715072,0.9273214625603537,0.9354651738439966,0.0,0.0,0.0,0.8141516558902917,0.9695006904915194,0.7502082775699819
9,2.547453180483902,0.4553583522993767,0.38118033428295917,0.3573679711922795,0.85872440723011,0.7484967145090736,0.9437768671423259,0.9959886416514334,0.0,0.0,0.0,0.9501925341422854,0.9066711910668254,0.4633693666397658,0.9423254998201933,0.0,0.6313084646749756,0.0,0.0,0.8522947941251405,0.0,0.6377760310892696,0.8522947941251405,0.7396077070531195,0.8522947941251405,0.9660532312681858,0.772859332488711,0.9318141419121313,0.833243004682892,0.0,0.9271291139135587,0.0,0.0,0.0,0.0,0.5809408668358248,0.5002778014877549
10,2.5399035738549975,1.0,0.37333143932766744,0.39776960781331283,0.7179250182251048,0.8289404514088484,0.9323007577415813,0.9959886416514334,0.0,0.9036146923325814,0.0,0.82181503210788,0.9089096163214812,0.48347088335437505,0.0,0.0,0.4565433905107996,0.6054545188522,0.0,0.6054545188522,0.0,0.6377760310892696,0.8522947941251405,0.5013716469280198,0.8522947941251405,0.9543062464087819,0.5490250304446653,0.8739157609340241,0.0,0.4822842211906694,0.0,0.0,0.0,0.0,0.0,0.0,0.5002778014877549
11,2.5472117319455556,0.0,0.5030244212697843,0.4815646085190588,0.7179250182251048,0.7484967145090736,0.8802156037911879,0.9595102711629643,0.0,0.9071639628997061,0.0,0.8184337254212827,0.9115854272541187,0.4700793214552563,0.0,0.0,0.4438976877722176,0.6054545188522,0.0,0.6054545188522,0.0,0.7483045015474147,0.6054545188522,0.5013716469280198,0.0,0.9009917045645491,0.5490250304446653,0.9185566858781569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28834082207550205,0.5002778014877549
12,2.6211335537754037,0.5372285793184362,0.5744763007046907,0.4940194350266065,0.9591558711062341,0.7484967145090736,0.2961138138639723,0.0,0.891979985900248,0.9125900372042086,0.0,0.8395235170272741,0.9182809942040261,0.5188257883170824,0.9670490401015174,0.0,0.7216616033621008,0.6054545188522,0.0,1.0,0.0,0.8252161865414047,0.6054545188522,0.8909668459387494,0.8522947941251405,0.3031031133159752,0.906798138174752,0.9608467219333181,0.8745331898389713,0.7083904103724687,0.0,0.0,0.0,0.0,0.0,0.8033718903892725,0.0
13,2.55548746716403,0.0,0.497633530396151,0.5105907432282466,0.7179250182251048,0.8289404514088484,0.8879152196796901,0.9679035108387971,0.0,0.8953550908002303,0.0,0.8386803317836475,0.9042654581488544,0.41924160422464407,0.0,0.0,0.39589143840046237,0.6054545188522,0.0,0.6054545188522,0.0,0.6377760310892696,0.6054545188522,0.3827250416379804,0.0,0.9088730577398327,0.5490250304446653,0.9126080928162075,0.8705728243325791,0.0,0.0,0.0,0.9238713285910465,0.0,0.0,0.8973296425032206,0.5002778014877549
14,2.605704480777723,0.0,0.5990219872718434,0.4715353299057039,0.85872440723011,0.7484967145090736,0.2961138138639723,0.0,0.896714954417627,0.0,0.0,0.9758665456578476,0.9311692646296643,0.6060904947909833,0.0,0.0,0.5723335550807569,0.0,0.0,0.8522947941251405,0.0,0.7483045015474147,0.6054545188522,0.6736680003815594,0.6054545188522,0.3031031133159752,0.906798138174752,0.9690005784524595,0.8813393219436245,0.7592360258261488,0.0,0.0,0.0,0.0,0.0,0.8537839591710982,0.25020842471894866
15,2.562176860235701,0.0,0.497633530396151,0.476509137080412,0.7950831007662488,0.7484967145090736,0.8927260984079509,0.973147780007855,0.8704288836473064,0.8950395292146314,0.0,0.9133490623355258,0.9217667332133606,0.5407892310123934,0.0,0.0,0.5106693237970186,0.6054545188522,0.0,0.6054545188522,0.7103815757477249,0.6377760310892696,0.6054545188522,0.5013716469280198,0.6054545188522,0.9137974896712364,0.5490250304446653,0.9126080928162075,0.0,0.9307267471373956,0.9149331853581651,0.0,0.0,0.0,0.0,0.6716482892452623,0.5002778014877549
16,2.5487077723404084,0.40681616519465313,0.38118033428295917,0.3573679711922795,0.85872440723011,0.9514719214996109,0.9451125677904886,0.6622762176774313,0.0,0.0,0.0,0.9422326528025418,0.8990758934447801,0.3934885290221999,0.0,0.0,0.37157271172259243,0.0,0.0,0.6054545188522,0.0,0.6377760310892696,0.6054545188522,0.5013716469280198,0.0,0.773431786546657,0.772859332488711,0.9453470994156152,0.7750694514430645,0.8775733171970015,0.0,0.0,0.0,0.0,0.0,0.8033718903892725,0.25020842471894866
17,2.5581345195991068,0.0,0.497633530396151,0.4822932239931097,0.7950831007662488,0.8952918217971263,0.8718534848853355,0.9503948465507521,0.8582327940608447,0.8810419965798326,0.0,0.9005346530028334,0.909633799332047,0.45652512375102017,0.0,0.0,0.43109840742546357,0.6054545188522,0.0,0.6054545188522,0.0,0.6377760310892696,0.6054545188522,0.5013716469280198,0.6054545188522,0.8924322110332998,0.772859332488711,0.9334847843376165,0.0,0.0,0.0,0.0,0.0,0.0,0.8547605385399936,0.46087928015206814,1.0
18,2.5183072586530355,0.7102161202657489,0.5135401201700343,0.4741319480248709,0.6209678325533822,0.7484967145090736,0.8688999385337794,0.9471752284839197,0.0,0.0,0.0,0.0,0.0,0.5534224684442126,0.0,0.0,0.5225989378623668,0.0,0.0,0.8522947941251405,0.0,0.6377760310892696,0.8522947941251405,0.5957900698718421,0.0,0.8894089508793817,0.772859332488711,0.938225266986989,0.0,0.0,0.0,0.0,0.0,0.0,0.8355273219663428,0.9355409996795342,0.0
19,2.56315280389369,0.0,0.4808938452648013,0.5212892100355999,0.7179250182251048,0.7484967145090736,0.539344833921587,0.587931985774264,0.0,0.8876499813419858,0.0,0.9066214664486616,0.9153687735199518,0.4963549361309507,0.0,0.0,0.46870985045834956,0.6054545188522,0.0,0.6054545188522,0.7103815757477249,0.7483045015474147,0.6054545188522,0.5957900698718421,0.0,0.5520752179012431,0.772859332488711,0.9453470994156152,0.0,0.8693718684475743,0.0,0.0,0.0,0.0,0.0,0.7438328389191603,0.5002778014877549
20,2.5527394580430602,0.0,0.5030244212697843,0.4016484943308303,0.7179250182251048,0.8289404514088484,0.8995157809015322,0.9623828984634533,0.0,0.8727663179015697,0.0,0.913955333398454,0.9109972624077847,0.5655940994573028,0.0,0.0,0.5340926552341525,0.0,0.0,0.6054545188522,0.0,0.7483045015474147,0.6054545188522,0.5957900698718421,0.0,0.9207474319092463,0.5490250304446653,0.9000612617083462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6716482892452623,0.7502082775699819
